HIT,SONG,ARTIST,PEAK_POSITION,FIRST_WEEK,WEEKS_ON_CHART,SONG_DISPLAY,ARTIST_DISPLAY,DEBUT_RANK,DANCEABILITY,ENERGY,LOUDNESS,VALENCE,TEMPO,ACOUSTICNESS,SPEECHINESS,INSTRUMENTALNESS,LIVENESS,SPOTIFY_GENRE,TRACK_NAME,TRACK_ARTIST,PLAYLIST_GENRE,PLAYLIST_SUBGENRE,SPOTIFY_POPULARITY,DURATION,GENRE,SENTIMENT_POLARITY,SENTIMENT_SUBJECTIVITY,MENTIONS
0,mr skin,spirit,92,10/20/73,2,Mr. Skin,Spirit,97,0.687,0.625,-9.114,0.802,105.107,0.00358,0.0309,0.019,0.635,[],,,,,28,240160,,-0.162585714,0.32399999999999995,2326
0,mr solo dolo iii,kid cudi,78,12/26/20,1,Mr. Solo Dolo III,Kid Cudi,78,,,,,,,,,,"['hip hop', 'ohio hip hop', 'rap']",,,,,,,hip hop,0.10612162162162161,0.271027027,23023
0,mr songwriter,connie stevens,43,8/4/62,8,Mr. Songwriter,Connie Stevens,79,,,,,,,,,,['deep adult standards'],,,,,,,deep adult standards,0.16194545454545456,0.21609090909090908,4487
0,mr spaceman,the byrds,36,9/24/66,7,Mr. Spaceman,The Byrds,90,0.583,0.708,-8.958,0.927,107.87,0.268,0.0356,0,0.271,"['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']",,,,,47,129506,album rock,0.089358621,0.14955172413793102,12404
0,mr success,frank sinatra,41,10/25/58,11,Mr. Success,Frank Sinatra,89,0.571,0.316,-12.901,0.752,125.326,0.216,0.0498,0,0.236,"['adult standards', 'easy listening', 'lounge']",,,,,29,162760,adult standards,0.080481,0.23051,42821
0,mr sun mr moon,paul revere the raiders featuring mark lindsay,18,2/15/69,12,"Mr. Sun, Mr. Moon",Paul Revere & The Raiders Featuring Mark Lindsay,82,0.605,0.742,-7.274,0.796,136.415,0.162,0.0297,0.0114,0.0845,"['deep new americana', 'indie folk', 'maine indie', 'new americana', 'new england americana', 'stomp and holler']",,,,,46,165266,deep new americana,0.185,0.2231,5634
1,mr tambourine man,the byrds,1,5/15/65,13,Mr. Tambourine Man,The Byrds,87,0.456,0.47,-9.564,0.639,120.336,0.513,0.0294,3.76e-05,0.444,"['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']",,,,,63,149466,album rock,0.089358621,0.14955172413793102,12404
0,mr telephone man,new edition,12,12/22/84,16,Mr. Telephone Man,New Edition,79,0.735,0.445,-13.312,0.854,94.049,0.117,0.0309,0,0.0584,"['boy band', 'dance pop', 'funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Mr. Telephone Man,New Edition,r&b,new jack swing,0,241400,r&b,0.21360416666666668,0.25529166666666664,10152
0,mr too damn good,gerald levert,76,3/18/00,8,Mr. Too Damn Good,Gerald Levert,84,0.804,0.322,-10.001,0.31,115.17,0.354,0.0344,0,0.151,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",,,,,43,271560,funk,0.0513875,0.22043749999999998,6471
0,mr vain,culture beat,17,11/6/93,20,Mr. Vain,Culture Beat,81,0.703,0.997,-7.666,0.391,132.872,0.0726,0.0399,0.0235,0.123,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",Mr. Vain,Culture Beat,pop,dance pop,54,336840,pop,0.13340000000000002,0.44,1181
0,mr walker its all over,billie jo spears,80,4/26/69,4,"Mr. Walker, It's All Over",Billie Jo Spears,89,0.77,0.555,-10.475,0.937,123.606,0.247,0.0421,1.16e-06,0.226,['classic country pop'],,,,,22,180128,classic country pop,0.3090333333333333,0.14466666666666664,1390
1,mr wendal,arrested development,6,12/19/92,24,Mr. Wendal,Arrested Development,53,0.884,0.37,-11.353,0.883,109.997,0.0188,0.112,0.00423,0.026,"['atl hip hop', 'conscious hip hop', 'hip hop', 'rap']",,,,,53,247506,atl hip hop,-0.007615385,0.45784615384615385,5529
0,mr wishing well,nat king cole,92,9/14/63,3,Mr. Wishing Well,Nat King Cole,99,0.552,0.439,-12.541,0.681,109.426,0.503,0.035,0,0.31,['adult standards'],,,,,7,153813,adult standards,0.055358695652173925,0.2489782608695652,14643
0,mr wrong,mary j blige featuring drake,87,2/4/12,9,Mr. Wrong,Mary J. Blige Featuring Drake,98,0.693,0.676,-5.024,0.461,143.058,0.193,0.15,8.18e-06,0.126,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",,,,,52,241853,dance pop,0.056625,0.35550000000000004,2394
0,mrs bluebird,eternitys children,69,7/13/68,7,Mrs. Bluebird,Eternity's Children,94,0.444,0.451,-11.421,0.711,121.849,0.0228,0.031,0.396,0.141,['sunshine pop'],,,,,12,197653,sunshine pop,0.4404,0.22499999999999998,171
1,mrs brown youve got a lovely daughter,hermans hermits,1,4/17/65,11,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,12,0.659,0.465,-9.53,0.889,148.894,0.746,0.0572,0.00458,0.0963,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll']",,,,,37,167480,adult standards,0.12956,0.22136666666666666,8926
0,mrs officer,lil wayne featuring bobby valentino kidd kidd,16,9/6/08,22,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,86,0.916,0.568,-5.358,0.954,112.009,0.248,0.13,0,0.081,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Mrs. Officer,Lil Wayne,rap,hip hop,69,286907,rap,0.1858,0.061333333,2044
0,mrs right,mindless behavior featuring diggy,72,8/27/11,10,Mrs. Right,Mindless Behavior Featuring Diggy,97,0.384,0.744,-4.754,0.52,71.521,0.0496,0.185,0,0.0863,['deep pop r&b'],,,,,50,248186,deep pop r&b,-0.4404,0.22400000000000003,1025
0,mrs robinson,booker t the mgs,37,6/7/69,8,Mrs. Robinson,Booker T. & The MG's,90,0.558,0.576,-14.418,0.84,144.07,0.00754,0.0291,0.83,0.11,"['classic soul', 'funk', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']",,,,,10,222853,classic soul,0.00514,0.18903333333333333,11605
1,mrs robinson,simon garfunkel,1,4/27/68,13,Mrs. Robinson,Simon & Garfunkel,58,0.606,0.457,-14.035,0.813,92.033,0.713,0.0497,2.53e-05,0.0747,"['classical performance', 'orchestral performance']",,,,,77,244026,classical performance,0.10595434782608695,0.17217391304347826,27552
0,mrs steven rudy,mark mcguinn,44,3/24/01,15,Mrs. Steven Rudy,Mark McGuinn,84,0.65,0.883,-5.318,0.685,104.003,0.0773,0.0321,0,0.0996,[],,,,,36,209520,,-0.0772,0.43300000000000005,202
0,ms grace,the tymes,91,12/21/74,4,Ms. Grace,The Tymes,98,0.484,0.772,-7.668,0.667,116.858,0.41,0.0782,0,0.148,"['beach music', 'brill building pop', 'classic soul', 'doo-wop', 'motown', 'philly soul', 'rhythm and blues']",,,,,40,206360,beach music,0.31417272727272727,0.3079090909090909,2581
1,ms jackson,outkast,1,11/11/00,23,Ms. Jackson,OutKast,55,0.843,0.805,-5.946,0.615,94.946,0.142,0.269,0,0.0771,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",Ms. Jackson,OutKast,rap,southern hip hop,77,270507,rap,0.17439677419354838,0.2903548387096774,19832
1,ms new booty,bubba sparxxx featuring ying yang twins mr collipark,7,2/4/06,24,Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,87,0.64,0.62,-5.931,0.609,129.37,0.016,0.416,0,0.0831,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']",,,,,64,252653,atl hip hop,0.042342857,0.13028571428571428,4241
0,much better,club 69 featuring suzanne palmer,95,1/24/98,3,Much Better,Club 69 Featuring Suzanne Palmer,95,,,,,,,,,,"['tribal house', 'vocal house']",,,,,,,tribal house,0.63375,0.332,896
0,mud on the tires,brad paisley,30,12/4/04,20,Mud On The Tires,Brad Paisley,70,0.448,0.824,-5.508,0.463,185.217,0.294,0.0478,3.81e-05,0.662,"['contemporary country', 'country', 'country road']",,,,,57,206720,contemporary country,0.2729723404255319,0.24248936170212768,44443
0,muddy mississippi line,bobby goldsboro,53,8/16/69,9,Muddy Mississippi Line,Bobby Goldsboro,91,0.725,0.585,-13.238,0.859,136.914,0.259,0.0385,0.00407,0.153,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']",,,,,10,154389,adult standards,0.023416667,0.22595238095238096,15885
0,muddy river,johnny rivers,41,6/28/69,11,Muddy River,Johnny Rivers,97,0.471,0.45,-10.679,0.604,131.821,0.47,0.029,1.87e-05,0.116,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'soft rock']",,,,,14,219506,brill building pop,0.047069091,0.20858181818181817,20460
0,muddy water,johnny rivers,19,6/11/66,8,(I Washed My Hands In) Muddy Water,Johnny Rivers,81,,,,,,,,,,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'soft rock']",,,,,,,brill building pop,0.047069091,0.20858181818181817,20460
1,mule skinner blues,the fendermen,5,5/21/60,18,Mule Skinner Blues,The Fendermen,80,0.51,0.592,-6.387,0.545,128.876,0.814,0.0384,0,0.0933,[],,,,,31,148333,,0,0,405
0,multiplication,bobby darin,30,12/16/61,11,Multiplication,Bobby Darin,86,0.679,0.503,-15.89,0.961,89.988,0.81,0.0408,1.08e-05,0.0939,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",,,,,27,135733,adult standards,0.13411084337349397,0.22687951807228915,32091
0,mumblin mosie,the johnny otis show,80,2/13/60,2,Mumblin' Mosie,The Johnny Otis Show,80,,,,,,,,,,,,,,,,,,0.046375,0.16749999999999998,2187
0,murder on my mind,ynw melly,14,2/2/19,20,Murder On My Mind,YNW Melly,95,0.759,0.73,-7.985,0.74,115.007,0.145,0.0516,3.06e-06,0.11,"['melodic rap', 'trap']",Murder On My Mind,YNW Melly,rap,gangster rap,85,268434,rap,-0.57375,0.407875,6900
0,murder she wrote,chaka demus pliers,57,1/2/93,17,Murder She Wrote,Chaka Demus & Pliers,95,0.883,0.733,-9.153,0.947,95.103,0.161,0.128,0.00026,0.334,"['funana', 'lovers rock']",,,,,64,245000,funana,-0.219233333,0.4123333333333334,1859
0,murphys law,cheri,39,4/10/82,12,Murphy's Law,Cheri,90,0.683,0.751,-7.691,0.716,116.829,0.325,0.0968,1.01e-05,0.203,"['hip pop', 'r&b', 'urban contemporary']",,,,,38,386133,hip pop,0.055875,0.30000000000000004,1518
1,muscles,diana ross,10,10/2/82,17,Muscles,Diana Ross,61,0.7,0.387,-12.577,0.31,82.436,0.267,0.0542,0.000349,0.307,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",,,,,28,277960,adult standards,0.1855348484848485,0.2509090909090909,24663
0,museum,hermans hermits,39,8/26/67,6,Museum,Herman's Hermits,78,0.694,0.827,-7.127,0.963,112.424,0.474,0.0299,6.65e-05,0.347,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll']",,,,,11,159706,adult standards,0.12956,0.22136666666666666,8926
0,music,erick sermon featuring marvin gaye,22,6/2/01,20,Music,Erick Sermon Featuring Marvin Gaye,60,0.897,0.466,-9.053,0.884,100.01,0.187,0.203,1.35e-06,0.0757,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'turntablism']",,,,,55,223133,alternative hip hop,0.3859,0.1815,1120
0,music,john miles,88,5/15/76,3,Music,John Miles,90,0.276,0.628,-12.491,0.136,91.142,0.707,0.0789,0.0724,0.845,['classic uk pop'],,,,,39,366493,classic uk pop,0.0316,0.152,2039
1,music,madonna,1,8/12/00,24,Music,Madonna,41,0.734,0.833,-8.166,0.862,119.847,0.00132,0.0644,0.0824,0.2,"['dance pop', 'pop']",,,,,46,225973,dance pop,0.1154949152542373,0.2547966101694915,56973
0,music box,eminem,82,1/9/10,1,Music Box,Eminem,82,0.462,0.719,-5.109,0.427,81.66,0.0136,0.251,0,0.224,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",,,,,53,304906,detroit hip hop,0.1601404580152672,0.26928244274809165,86484
0,music box,evelyn champagne king,75,5/26/79,6,Music Box,"Evelyn ""Champagne"" King",85,0.828,0.75,-9.686,0.877,132.635,0.058,0.0413,0.0557,0.045,"['disco', 'funk', 'minneapolis sound', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",,,,,7,202293,disco,-0.053677778,0.14100000000000001,2077
1,music box dancer,frank mills,3,1/27/79,20,Music Box Dancer,Frank Mills,84,0.467,0.471,-13.761,0.794,132.164,0.572,0.039,0.824,0.122,[],,,,,41,192360,,0.5415833333333334,0.4968333333333333,1449
0,music everywhere,tufano giammarese,68,4/28/73,8,Music Everywhere,Tufano & Giammarese,99,0.556,0.774,-10.511,0.716,161.279,0.166,0.0433,0.183,0.13,['musica per bambini'],,,,,0,218586,musica per bambini,-0.5216,0.252,510
0,music eyes,heartsfield,95,3/2/74,5,Music Eyes,Heartsfield,100,0.411,0.72,-10.829,0.517,135.583,0.266,0.0359,0.00344,0.153,['southern rock'],,,,,14,385133,southern rock,-0.6249,0.369,170
0,music from across the way,james last,84,1/15/72,4,Music From Across The Way,James Last,95,0.425,0.425,-8.907,0.414,85.879,0.387,0.0247,3.81e-06,0.192,['easy listening'],,,,,4,296000,easy listening,0,0,10
0,music harmony and rhythm,brooklyn dreams,57,3/25/78,8,"Music, Harmony And Rhythm",Brooklyn Dreams,83,0.644,0.622,-12.79,0.686,109.799,0.0562,0.0604,0,0.222,['deep disco'],,,,,8,217026,deep disco,0.27526,0.38180000000000003,1417
0,music in my bones,joe simon,92,8/23/75,4,Music In My Bones,Joe Simon,97,0.685,0.873,-6.834,0.907,112.262,0.152,0.0449,0.131,0.21,"['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",,,,,10,232400,classic soul,0.089051351,0.21924324324324324,6334
0,music is love,david crosby,95,5/1/71,1,Music Is Love,David Crosby,95,0.477,0.28,-14.97,0.362,89.875,0.23,0.0267,0,0.0888,"['cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",,,,,52,202573,cosmic american,0.59185,0.4265,751
0,music is my hot hot sex,css,63,11/24/07,3,Music Is My Hot Hot Sex,CSS,84,0.741,0.717,-5.578,0.899,100.012,0.016,0.0446,0.00128,0.0607,"['alternative dance', 'dance-punk', 'electroclash', 'electronica', 'indietronica', 'new rave']",,,,,43,187026,alternative dance,0,0,357
0,music makes me high,lost boyz,51,10/5/96,16,Music Makes Me High,Lost Boyz,62,0.839,0.617,-3.405,0.536,94.141,0.00297,0.177,0,0.268,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'queens hip hop', 'rap']",,,,,40,270973,east coast hip hop,-0.150185714,0.30935714285714283,6510
0,music music music,the happenings,96,2/17/68,2,Music Music Music,The Happenings,99,0.661,0.567,-8.818,0.853,109.567,0.792,0.047,0,0.0618,"['brill building pop', 'bubblegum pop', 'merseybeat']",,,,,2,159506,brill building pop,0.06433,0.20990000000000003,2004
0,music music music,the sensations featuring yvonne,54,8/12/61,8,"Music, Music, Music",The Sensations Featuring Yvonne,95,0.659,0.342,-14.509,0.86,122.764,0.908,0.0352,1.56e-06,0.246,"['classic girl group', 'rock steady']",,,,,4,198973,classic girl group,-0.3597,0.21699999999999997,10
1,music of my heart,n sync gloria estefan,2,9/4/99,20,Music Of My Heart,'N Sync & Gloria Estefan,66,,,,,,,,,,[],,,,,,,,0.32303333333333334,0.21,1528
0,music sounds better with you,stardust,62,10/10/98,8,Music Sounds Better With You,Stardust,84,0.729,0.662,-7.191,0.359,124.149,0.00128,0.337,0.208,0.305,[],,,,,60,403293,,0.50075,0.3955,1254
0,music time,styx,40,5/5/84,9,Music Time,Styx,68,0.527,0.71,-11.717,0.789,186.109,0.0682,0.0481,2.61e-06,0.0776,"['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",,,,,19,284933,album rock,0.078918605,0.19834883720930233,16896
0,music to watch girls by,andy williams,34,3/25/67,8,Music To Watch Girls By,Andy Williams,80,0.429,0.602,-9.957,0.632,157.103,0.719,0.0335,9.76e-05,0.324,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",,,,,50,156080,adult standards,0.2428034090909091,0.24156818181818182,39388
0,music to watch girls by,bob crewe generation,15,12/31/66,10,Music To Watch Girls By,Bob Crewe Generation,86,0.464,0.466,-12.788,0.587,139.299,0.0149,0.0331,0.388,0.139,[],,,,,25,173999,,0.3466,0.126,780
0,muskrat,the everly brothers,82,9/30/61,4,Muskrat,The Everly Brothers,85,0.558,0.868,-10.939,0.794,117.528,0.0165,0.0649,1.48e-05,0.0718,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",,,,,20,138680,adult standards,0.061169811,0.23449056603773585,18523
0,muskrat love,america,67,8/18/73,8,Muskrat Love,America,86,0.402,0.279,-16.474,0.534,180.565,0.898,0.0298,0.00291,0.1,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",,,,,40,186800,album rock,0.032851428571428566,0.24608571428571427,18334
1,muskrat love,captain tennille,4,9/25/76,20,Muskrat Love,Captain & Tennille,68,0.391,0.257,-16.678,0.235,205.301,0.888,0.0574,0.000169,0.262,['pop edm'],Muskrat Love,Captain & Tennille,r&b,urban contemporary,0,228160,r&b,0.2965333333333333,0.3025,4268
0,muskrat ramble,freddy cannon,54,1/7/61,6,Muskrat Ramble,Freddy Cannon,98,0.598,0.879,-4.661,0.872,167.175,0.53,0.18,4.06e-06,0.389,"['brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",,,,,2,148400,brill building pop,-0.015695,0.10700000000000001,3387
0,must be doin somethin right,billy currington,39,10/22/05,20,Must Be Doin' Somethin' Right,Billy Currington,100,0.486,0.656,-3.36,0.395,167.804,0.212,0.0275,0,0.0555,"['contemporary country', 'country', 'country road', 'modern country rock']",,,,,64,269586,contemporary country,0.16898913043478261,0.26367391304347826,27802
0,must be love,the james gang,54,2/2/74,11,Must Be Love,The James Gang,100,0.573,0.524,-16.128,0.764,117.453,0.0388,0.0484,7.8e-06,0.0918,[],,,,,3,231293,,0.31845,0.172,659
0,must be nice,lyfe jennings,40,5/28/05,20,Must Be Nice,Lyfe Jennings,99,0.446,0.401,-11.232,0.647,82.942,0.657,0.382,0,0.127,"['deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",Must Be Nice,Lyfe Jennings,r&b,urban contemporary,55,233440,r&b,0.38461666666666666,0.22483333333333333,3223
0,must have been crazy,chicago,83,9/1/79,5,Must Have Been Crazy,Chicago,83,0.592,0.872,-4.717,0.883,106.038,0.153,0.0324,0.0438,0.403,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",,,,,12,205600,adult standards,0.202475,0.28179464285714284,49266
0,must of got lost,the j geils band,12,11/9/74,11,Must Of Got Lost,The J. Geils Band,61,0.53,0.516,-12.378,0.738,103.922,0.41,0.0793,0.00182,0.0532,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'new wave pop', 'power pop', 'rock', 'roots rock', 'soft rock']",,,,,51,178240,album rock,0.1996108108108108,0.30802702702702706,15734
0,mustang sally,wilson pickett,23,11/26/66,9,Mustang Sally,Wilson Pickett,66,0.725,0.327,-17.714,0.688,110.438,0.113,0.0387,0.326,0.214,"['brill building pop', 'classic rock', 'classic soul', 'folk rock', 'funk', 'memphis soul', 'motown', 'rock-and-roll', 'soul', 'southern soul']",,,,,58,187760,brill building pop,0.074871429,0.23238095238095238,22836
0,mustve never met you,luke combs,81,6/16/18,1,Must've Never Met You,Luke Combs,81,0.455,0.892,-3.218,0.641,75.218,0.00951,0.0566,0,0.143,['contemporary country'],,,,,71,198880,contemporary country,0.19615384615384615,0.23794871794871794,58555
0,mutha up,tyga featuring nicki minaj,74,3/10/12,1,Mutha***** Up,Tyga Featuring Nicki Minaj,74,0.775,0.552,-7.913,0.462,92.032,0.000975,0.2,1.38e-06,0.371,"['pop rap', 'rap', 'trap']",,,,,18,233666,pop rap,0.7003,0.32599999999999996,299
0,mutual surrender,bourgeois tagg,62,4/12/86,10,Mutual Surrender (What A Wonderful World),Bourgeois Tagg,92,,,,,,,,,,,,,,,,,,0.3594857142857143,0.30414285714285716,3213
0,my affection,summer walker partynextdoor,86,7/25/20,1,My Affection,Summer Walker & PARTYNEXTDOOR,86,,,,,,,,,,,,,,,,,,0.8677999999999999,0.503,909
1,my all,mariah carey,1,5/9/98,20,My All,Mariah Carey,2,0.4,0.317,-10.249,0.108,107.845,0.732,0.0317,5.03e-05,0.086,"['dance pop', 'pop', 'r&b', 'urban contemporary']",,,,,64,230933,dance pop,0.20364137931034482,0.2693103448275862,54487
0,my angel baby,toby beau,13,6/3/78,17,My Angel Baby,Toby Beau,69,0.34,0.344,-9.093,0.314,206.414,0.424,0.0294,2.97e-06,0.0664,[],,,,,22,209782,,0.161275,0.14700000000000002,3850
0,my answer,jimmy mccracklin,92,1/29/66,1,My Answer,Jimmy McCracklin,92,0.644,0.411,-9.897,0.485,81.353,0.748,0.118,0,0.141,"['jump blues', 'piano blues', 'rhythm and blues', 'soul blues', 'southern soul']",,,,,1,160026,jump blues,-0.1312,0.166,1783
0,my apocalypse,metallica,67,9/13/08,1,My Apocalypse,Metallica,67,0.262,0.993,-1.27,0.279,199.915,0.000199,0.199,0.00182,0.0962,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",,,,,46,301013,hard rock,0.070916667,0.22957142857142857,20983
0,my babe,ronnie dove,50,4/22/67,6,My Babe,Ronnie Dove,90,0.591,0.512,-9.958,0.951,141.868,0.794,0.0368,4.99e-05,0.14,['deep adult standards'],,,,,3,145466,deep adult standards,0.254825,0.3394166666666667,2815
0,my babe,roy head and the traits,99,3/12/66,1,My Babe,Roy Head And The Traits,99,0.669,0.587,-9.483,0.955,167.604,0.129,0.0369,1.03e-05,0.058,[],,,,,8,138746,,0.22995,0.19883333333333333,2260
